repo_sha_id,ecosystem,package_name,repository_url,versions_count,first_release_published_at,latest_release_published_at,created_at,updated_at,downloads,dependent_repos_count,dependent_packages_count,stargazers_count,forks_count,average_ranking,dependent_packages_url,dependent_repos_url,package_id,sha_id,owner,treated,private_owned,record_id,scores,match_id
0ce9ad4609e6ed00840dc3d3ceacafa32810c4b4fd986bf9fd349cb0ae5670cf,npm,mint-ui-w,https://github.com/ElemeFE/mint-ui,1.0,2019-04-25T05:57:44.288Z,2019-04-25T05:57:44.288Z,2022-04-09 19:40:21.790,2026-01-23 14:10:55.141,49.070046023067505,10.34547353362831,8.861245838635242,0.7812992196851741,0.5700764564526726,13.92562821429378,,,,0ce9ad4609e6ed00840dc3d3ceacafa32810c4b4fd986bf9fd349cb0ae5670cf,ElemeFE,0,0,117253,0.6835583316584014,28
0687ef1f389022dae68ed44f461e88d96a1ae07c8954c77dbeeeda061997f87f,npm,@faceter/hls.js,https://github.com/video-dev/hls.js,4.0,2018-09-04T10:32:12.482Z,2018-09-04T13:26:13.246Z,2022-04-07 17:15:38.137,2026-01-05 18:12:08.660,64.39689277449303,10.295976646711454,20.907756255897063,0.857732476198372,0.7137967658018387,19.434430983820352,,,,0687ef1f389022dae68ed44f461e88d96a1ae07c8954c77dbeeeda061997f87f,video-dev,0,0,199066,0.7182547903389268,29
047251615ace75665d6cbc54ea3c9b4e52b02c07d06b7f0ead30fb70aa3c3d29,npm,@nomicfoundation/blockchain,https://github.com/ethereumjs/ethereumjs-monorepo,1.0,2022-08-30T10:57:20.676Z,2022-08-30T10:57:20.676Z,2022-09-01 00:31:33.247,2026-01-19 20:11:43.228,64.27733745101297,10.767935900085632,4.421787968848049,1.8849100016178129,1.4593361450135014,16.562261493315592,,,,047251615ace75665d6cbc54ea3c9b4e52b02c07d06b7f0ead30fb70aa3c3d29,ethereumjs,0,0,99804,0.8166575384182312,30
c1484adb9a4d7493d22a188f3dec4f99f8a0dd3f2fd7725f165aa666144e1be4,clojars,dwwoelfel/sablono,https://github.com/r0man/sablono,1.0,2020-02-09T21:53:58.000Z,2020-02-09T21:53:58.000Z,2022-07-19 14:15:28.097,2026-01-20 15:31:44.136,71.14923349671498,25.78996767129002,7.884033788716237,5.511523620815518,6.001668578579623,23.26728543122328,,,,c1484adb9a4d7493d22a188f3dec4f99f8a0dd3f2fd7725f165aa666144e1be4,r0man,0,0,29793,0.8372165769221391,31
d2ee4ed398a5f8a7980c7164d8dc4c1394f838df9a4bda96f2f289ca17d30f50,rubygems,hectoregm-webrat,https://github.com/brynary/webrat,1.0,2014-08-11T03:53:53.005Z,2014-08-11T03:53:53.005Z,2022-04-06 00:36:25.769,2026-01-27 13:06:33.500,80.73135782656044,46.781949801970555,15.705942029816185,1.1646634684274177,1.3945010918720016,29.155682843729316,,,,d2ee4ed398a5f8a7980c7164d8dc4c1394f838df9a4bda96f2f289ca17d30f50,brynary,0,0,139568,0.8464550100739032,32
40b3b2be83fc5210cea733c28ec2b9b920938ac862ddc44aea0f0eb52887a2da,rubygems,ruby_event_store-sequel,https://github.com/RailsEventStore/rails_event_store,1.0,2025-09-18T08:30:38.640Z,2025-09-18T08:30:38.640Z,2025-09-18 08:32:38.774,2026-02-12 05:23:47.599,91.63369333046536,43.659111260073736,14.253055262354867,1.303092907272809,2.280628911311099,30.625916334295574,,,,40b3b2be83fc5210cea733c28ec2b9b920938ac862ddc44aea0f0eb52887a2da,RailsEventStore,0,0,88749,0.8895569622467109,33
ed94a49c3ab8995a6f462000c89c91f4709d2942ded07635bea6abd5f6dcec38,cargo,tari-curve25519-dalek,https://github.com/dalek-cryptography/curve25519-dalek,2.0,2023-04-03T16:56:59.053Z,2023-07-12T10:59:09.426Z,2023-04-03 17:11:37.643,2026-01-14 21:40:46.273,96.62685676572431,29.09855334538879,34.43037974683544,6.897268757515211,3.1344646457340724,34.03750465223957,,,,ed94a49c3ab8995a6f462000c89c91f4709d2942ded07635bea6abd5f6dcec38,dalek-cryptography,0,0,147571,0.8906655940499156,34
f8c90be9c231d05d524acaf451b929fe4b1c5d929d738ea218518206cb86aad7,rubygems,activerecord-jdbcmysql-adapter-ficoh,https://github.com/jruby/activerecord-jdbc-adapter,1.0,2017-05-26T23:37:13.628Z,2017-05-26T23:37:13.628Z,2022-04-05 16:31:54.156,2026-01-04 14:18:28.249,88.54358915572877,46.781949801970555,15.705942029816185,2.4164612827420187,1.2540837966412564,30.940405213379755,,,,f8c90be9c231d05d524acaf451b929fe4b1c5d929d738ea218518206cb86aad7,jruby,0,0,158869,0.8944474684804713,35
7e711b96439a6de7510cb6602d25f60f9bba03c164691a429ddd8dae733164d4,rubygems,fae-railsz,https://github.com/wearefine/fae,1.0,2018-09-26T02:51:03.317Z,2018-09-26T02:51:03.317Z,2022-04-05 22:11:39.922,2025-12-23 02:46:29.941,93.18396753615214,46.781949801970555,15.705942029816185,1.855322661072614,2.011795656584762,31.90779553711925,,,,7e711b96439a6de7510cb6602d25f60f9bba03c164691a429ddd8dae733164d4,wearefine,0,0,201041,0.8986833097591281,36
ebe474e874a05898aa0d22d82253f7d67ea7e32f17d31585c03adf80c26ec72b,clojars,com.tiensonqin/rum,https://github.com/tonsky/rum,1.0,2020-02-09T20:17:11.000Z,2020-02-09T20:17:11.000Z,2022-07-19 14:11:17.612,2026-02-04 01:40:43.204,96.18834080717488,25.78996767129002,7.884033788716237,1.6007925748253204,4.718948795494838,27.236416727500263,,,,ebe474e874a05898aa0d22d82253f7d67ea7e32f17d31585c03adf80c26ec72b,tonsky,0,0,191873,0.9010809937241304,37
